  8.2949117e-001  8.2688593e-001  7.8719816e-001  8.0069565e-001  7.8784396e-001  8.0877629e-001  7.9007410e-001  8.2417953e-001  8.1033993e-001  8.1022914e-001  7.0327912e-001  8.5282914e-001  8.0084485e-001  7.6492053e-001  8.0415721e-001  8.7222874e-001  7.8277478e-001  7.2786537e-001  8.3974263e-001  8.2114081e-001  6.9512581e-001  7.5160525e-001  7.2599334e-001  7.0422198e-001  7.2630831e-001  2.6552593e-001  8.9721482e-001  5.7361122e-001  9.6593194e-001  5.2074626e-001  7.9666117e-001  7.1306021e-001  6.9486645e-001  7.7484303e-001  7.3865663e-001  6.4940207e-001  7.1271619e-001  7.4004326e-001  8.0022906e-001  7.4257987e-001  5.7463561e-001  7.0246909e-001  6.8728251e-001  7.3292025e-001  7.1316726e-001  6.6289300e-001  3.6229800e-001  7.5613859e-001  7.4998573e-001  7.2289691e-001  7.7059800e-001  7.7476824e-001  7.1117258e-001  7.3290794e-001  7.3806966e-001  7.1266857e-001  7.2546581e-001  7.7379880e-001  7.6564139e-001  7.7262985e-001  7.6919142e-001  7.0454594e-001  9.1938711e-001  8.1990653e-001  7.8618159e-001  8.2814848e-001  8.2428049e-001  7.8332785e-001  8.5139234e-001  8.2593380e-001  8.0272984e-001  8.3066159e-001  8.1569791e-001  8.6789387e-001  8.3740757e-001  8.1928930e-001  7.4679841e-001  8.1872888e-001  8.3033266e-001  8.6449049e-001  8.1216176e-001  8.3786140e-001  8.4467009e-001  8.3251343e-001  8.1546282e-001  8.1937377e-001  8.2400195e-001  8.5192378e-001  8.7190328e-001  7.9284242e-001  8.4194796e-001  8.2206198e-001  9.4777144e-001  8.5689895e-001  8.7882616e-001  9.9522946e-001  9.7551860e-001  7.9913894e-001  9.6195015e-001  1.0000000e+000  7.1479532e-001  8.2832339e-001  7.9278159e-001  7.9730929e-001  6.3219479e-001  9.3187183e-001  9.0741414e-001  9.4430536e-001  9.2012507e-001  8.8226953e-001  9.1764187e-001  9.4929267e-001  9.4160805e-001  9.0098260e-001  9.4908724e-001  8.8336878e-001  9.5210062e-001  9.5282603e-001  9.5133921e-001  9.5103228e-001  9.1827852e-001  8.9801725e-001  7.9612277e-001  8.3230632e-001  7.9070380e-001  8.4891722e-001  7.8686475e-001  7.6816488e-001  8.1076313e-001  8.0161397e-001  8.0159013e-001  8.0952503e-001  8.3306266e-001  7.8831430e-001  8.0032508e-001  7.7065567e-001  8.0448276e-001  6.6875578e-001  7.3188827e-001  6.4098766e-001  6.4504999e-001  7.5078446e-001  6.2443699e-001  6.1972294e-001  7.2857127e-001  6.4914267e-001  6.2845915e-001  7.1062639e-001  6.5962799e-001  6.1495204e-001  7.4292371e-001  6.6440398e-001
  1.0000000e+000  1.0000000e+000  9.7858790e-001  9.6179075e-001  1.0000000e+000  1.0000000e+000  9.5354326e-001  9.5512592e-001  1.0000000e+000  1.0000000e+000  9.0730880e-001  1.0000000e+000  1.0000000e+000  8.8266904e-001  9.3430549e-001  1.0000000e+000  9.8496156e-001  8.4483486e-001  9.9452731e-001  1.0000000e+000  9.7162365e-001  1.0000000e+000  9.8723677e-001  1.0000000e+000  9.8501621e-001  5.9602757e-001  1.0000000e+000  7.8959926e-001  1.0000000e+000  6.8146813e-001  9.7244418e-001  9.6701564e-001  9.1248594e-001  1.0000000e+000  1.0000000e+000  8.6265890e-001  8.9020844e-001  1.0000000e+000  1.0000000e+000  1.0000000e+000  8.2751814e-001  9.3686301e-001  8.2998223e-001  9.2415878e-001  1.0000000e+000  6.0778400e-001  3.7646000e-001  1.0000000e+000  9.8505955e-001  9.4688094e-001  1.0000000e+000  1.0000000e+000  9.4914555e-001  1.0000000e+000  1.0000000e+000  1.0000000e+000  1.0000000e+000  9.9819395e-001  9.8077612e-001  1.0000000e+000  1.0000000e+000  9.5752575e-001  9.9668600e-001  9.9256334e-001  9.7492898e-001  9.6552433e-001  9.6241105e-001  9.5408942e-001  9.8919868e-001  9.6378064e-001  9.8794711e-001  1.0000000e+000  9.9958113e-001  1.0000000e+000  9.2673647e-001  1.0000000e+000  8.9774062e-001  9.9225742e-001  1.0000000e+000  1.0000000e+000  9.3223267e-001  9.7150775e-001  1.0000000e+000  1.0000000e+000  9.7187425e-001  9.7074394e-001  1.0000000e+000  1.0000000e+000  1.0000000e+000  9.2789531e-001  9.9065926e-001  1.0000000e+000  9.4799683e-001  1.0000000e+000  1.0000000e+000  1.0000000e+000  1.0000000e+000  9.6838498e-001  1.0000000e+000  9.6971435e-001  8.8295032e-001  9.6032091e-001  1.0000000e+000  1.0000000e+000  8.9330523e-001  1.0000000e+000  1.0000000e+000  1.0000000e+000  9.8028701e-001  9.5949554e-001  9.8767016e-001  1.0000000e+000  1.0000000e+000  9.6645086e-001  1.0000000e+000  9.2557645e-001  9.9268858e-001  1.0000000e+000  1.0000000e+000  1.0000000e+000  9.6853444e-001  9.4946195e-001  1.0000000e+000  1.0000000e+000  9.6187089e-001  1.0000000e+000  9.1650840e-001  9.5582739e-001  1.0000000e+000  1.0000000e+000  1.0000000e+000  9.9938588e-001  1.0000000e+000  1.0000000e+000  1.0000000e+000  9.7722811e-001  9.6019202e-001  1.0000000e+000  7.2244495e-001  1.0000000e+000  9.7364770e-001  7.2469489e-001  1.0000000e+000  1.0000000e+000  7.0321789e-001  1.0000000e+000  1.0000000e+000  7.2226531e-001  1.0000000e+000  9.4507273e-001  7.1242002e-001  1.0000000e+000
  6.7470902e-001  6.8221215e-001  6.5247052e-001  6.1131153e-001  6.9565088e-001  6.4424838e-001  6.3960145e-001  6.0964405e-001  7.1413860e-001  7.1698612e-001  6.2476429e-001  6.1509662e-001  6.9536370e-001  5.7158682e-001  5.9435924e-001  6.0921352e-001  6.8770055e-001  4.9006670e-001  6.1609065e-001  6.8300653e-001  6.5562617e-001  6.5052220e-001  6.4363973e-001  6.5211557e-001  6.2490235e-001  1.7882609e-001  7.3767134e-001  6.7137916e-001  8.5960285e-001  6.0040311e-001  4.6233236e-001  5.1063753e-001  4.2492885e-001  4.8164846e-001  4.1904578e-001  3.7633423e-001  3.5979110e-001  4.8858643e-001  5.5400076e-001  6.4809501e-001  3.6071108e-001  4.1628801e-001  3.8273415e-001  3.5810644e-001  4.6083252e-001  5.4232100e-001  3.9841500e-001  8.7677686e-001  8.5857635e-001  8.2553802e-001  8.8382036e-001  8.9015697e-001  8.2077242e-001  8.5734587e-001  8.7593993e-001  8.5395990e-001  8.6035794e-001  8.8179925e-001  8.6101293e-001  8.8681971e-001  8.7567633e-001  8.3766288e-001  8.7897765e-001  6.9778462e-001  7.6000878e-001  7.0216862e-001  7.6510893e-001  7.6711712e-001  7.4856842e-001  7.6275131e-001  7.9157305e-001  7.9029091e-001  8.2224226e-001  7.7217822e-001  8.0636595e-001  7.2453236e-001  6.9758090e-001  9.0520306e-001  9.2536545e-001  9.2783165e-001  8.5742434e-001  8.9727868e-001  9.2244730e-001  9.1487778e-001  8.8260165e-001  8.9372330e-001  9.1938209e-001  9.3126104e-001  9.3040214e-001  8.5541969e-001  9.1813682e-001  9.1891955e-001  8.3897614e-001  7.8174141e-001  8.6303494e-001  9.5029532e-001  8.9491927e-001  7.7468531e-001  9.1414486e-001  8.8023624e-001  6.9159196e-001  7.8407185e-001  7.6817382e-001  8.2014811e-001  6.0038195e-001  8.2004670e-001  8.1146776e-001  8.2997245e-001  7.9416122e-001  7.9835667e-001  8.2752698e-001  8.1295514e-001  8.3451218e-001  7.9675989e-001  8.2932741e-001  7.8006350e-001  8.4813410e-001  8.6621825e-001  8.5001606e-001  8.1476831e-001  8.0156685e-001  7.6688302e-001  7.2425262e-001  7.3755122e-001  6.9923025e-001  6.7887381e-001  5.8940544e-001  6.7798391e-001  6.9703845e-001  7.3560828e-001  6.9204195e-001  6.9163572e-001  6.6476053e-001  7.3200584e-001  7.3045400e-001  7.0671347e-001  6.4821081e-001  6.7103384e-001  6.6243620e-001  8.3761446e-001  5.9713845e-001  6.4096832e-001  8.3920301e-001  5.9868820e-001  5.9680003e-001  8.5717222e-001  6.4799633e-001  6.4337887e-001  8.4970119e-001  5.5553041e-001  6.2521742e-001  8.5394287e-001
  4.2941700e-001  4.2892426e-001  4.0168904e-001  3.7171454e-001  4.5670918e-001  3.8335115e-001  4.0624870e-001  3.7825363e-001  4.7751158e-001  4.7679382e-001  3.9951258e-001  3.6248027e-001  4.4802529e-001  3.5571745e-001  3.5150665e-001  3.4734133e-001  4.4088299e-001  2.6490715e-001  3.7058129e-001  4.3913519e-001  4.5124316e-001  4.2903766e-001  4.1932341e-001  4.1860799e-001  4.0594295e-001  1.3869570e-001  8.7333484e-001  6.0224342e-001  8.9367507e-001  5.7147739e-001  1.9335055e-001  2.2357580e-001  1.7245037e-001  2.2856005e-001  1.4970093e-001  1.3344545e-001  1.3829866e-001  2.0384481e-001  2.8245864e-001  3.9252524e-001  1.4623464e-001  1.6197918e-001  1.5902885e-001  1.3117104e-001  1.7825325e-001  4.6931600e-001  4.2940000e-001  8.8937790e-001  8.6786013e-001  8.3654532e-001  8.9042696e-001  8.9443798e-001  8.2753717e-001  8.7081032e-001  8.9049947e-001  8.6936584e-001  8.7702922e-001  8.8720709e-001  8.6429068e-001  9.0367093e-001  8.8366012e-001  8.4823277e-001  7.6144600e-001  4.9496483e-001  6.0952786e-001  5.1903154e-001  5.9829187e-001  6.1700158e-001  5.7344097e-001  6.0286394e-001  6.4001833e-001  6.2217959e-001  6.8435359e-001  6.0583335e-001  6.9500426e-001  5.2774120e-001  5.3761066e-001  9.0618485e-001  9.3861833e-001  9.2852770e-001  8.4232864e-001  8.9113785e-001  9.2271418e-001  9.1618760e-001  8.7536805e-001  8.9418942e-001  9.2691983e-001  9.4044368e-001  9.2954789e-001  8.5012439e-001  9.2204159e-001  9.2715434e-001  7.2161809e-001  6.3375365e-001  7.5172235e-001  8.6359097e-001  8.7693593e-001  6.3828192e-001  8.1622765e-001  7.8651233e-001  5.6612360e-001  6.6158799e-001  6.0464686e-001  6.9847187e-001  4.1596667e-001  8.7045877e-001  8.2823064e-001  8.7720493e-001  8.3812336e-001  8.5381489e-001  8.8357892e-001  8.5019987e-001  8.8825763e-001  8.5021592e-001  8.7907404e-001  8.1879534e-001  8.8731157e-001  9.1160049e-001  8.9999023e-001  8.6424868e-001  8.4929293e-001  8.0526570e-001  4.7542057e-001  5.0664956e-001  4.6780501e-001  4.1692814e-001  3.3498867e-001  4.3585125e-001  4.4608283e-001  5.0581961e-001  4.2653209e-001  4.3046880e-001  3.9092310e-001  4.9447585e-001  4.8627289e-001  4.6325911e-001  3.9422102e-001  4.4977906e-001  5.7782367e-001  8.6672845e-001  3.7815243e-001  5.4571336e-001  8.7559460e-001  3.6533301e-001  5.1346418e-001  8.8954209e-001  4.2644471e-001  5.9638708e-001  8.8008608e-001  3.3298292e-001  5.2790804e-001  8.9124470e-001
  1.5664102e-001  1.5461312e-001  1.3250720e-001  1.1723685e-001  1.7523822e-001  1.1390759e-001  1.4917815e-001  1.3082338e-001  1.9916061e-001  1.9464982e-001  1.4402250e-001  1.0374964e-001  1.7043501e-001  1.2152249e-001  1.0320290e-001  9.3960457e-002  1.6149825e-001  5.2244550e-002  1.1666001e-001  1.6501662e-001  1.9124262e-001  1.6137913e-001  1.5677214e-001  1.5625000e-001  1.4780490e-001  1.1699418e-001  6.5419900e-001  3.8626448e-001  6.9830011e-001  4.3913249e-001  0.0000000e+000  1.4869370e-002  0.0000000e+000  4.2907907e-002  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  5.3528385e-002  1.2807380e-001  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  3.9249100e-001  4.7002100e-001  8.2425751e-001  7.9671514e-001  7.7086656e-001  8.2010142e-001  8.1890276e-001  7.5303774e-001  7.9956170e-001  8.2335282e-001  7.9173797e-001  8.0246986e-001  8.2066582e-001  7.9561011e-001  8.4585543e-001  8.1365326e-001  7.7634914e-001  5.7984822e-001  2.4336199e-001  3.9021374e-001  2.8493334e-001  3.5952169e-001  3.7452619e-001  3.4013572e-001  3.6942787e-001  4.0243164e-001  3.7267631e-001  4.5050177e-001  3.7811202e-001  5.1640492e-001  2.7723727e-001  3.0381933e-001  8.3813087e-001  8.8495819e-001  8.7095312e-001  7.7055702e-001  8.2653305e-001  8.5848620e-001  8.5224742e-001  8.0247484e-001  8.3171610e-001  8.6470531e-001  8.8774798e-001  8.7244299e-001  7.8393112e-001  8.6308719e-001  8.6643776e-001  5.7014186e-001  4.0868162e-001  5.6474846e-001  7.4068488e-001  7.1294431e-001  4.1687470e-001  6.7136927e-001  6.4563922e-001  3.6899581e-001  4.6416853e-001  3.5585867e-001  4.8509600e-001  1.9814377e-001  7.4549389e-001  8.1699071e-001  7.4426162e-001  7.3609538e-001  7.6420861e-001  7.6434687e-001  7.2292994e-001  7.6095389e-001  7.3697565e-001  7.2992459e-001  6.7400828e-001  7.2953088e-001  7.6610183e-001  7.4894847e-001  7.2828208e-001  7.0775118e-001  6.7574798e-001  1.5491360e-001  1.9615541e-001  1.6707997e-001  1.0901566e-001  7.0954149e-002  1.3254097e-001  1.3141266e-001  1.8990061e-001  1.0795125e-001  1.1456680e-001  8.5459668e-002  1.6756143e-001  1.6703296e-001  1.4722781e-001  9.8798728e-002  1.3889230e-001  4.4648152e-001  8.2532429e-001  8.7811939e-002  4.0130750e-001  8.2747527e-001  7.8007776e-002  3.5346908e-001  8.4240501e-001  1.1311933e-001  4.4856563e-001  8.3891579e-001  5.4960317e-002  3.8325336e-001  8.4915783e-001
  4.1962971e-002  4.0890522e-002  3.2852509e-002  2.5052038e-002  5.2074420e-002  2.2882478e-002  4.2331185e-002  4.2922766e-002  6.7788472e-002  5.8811939e-002  3.7833544e-002  2.1171398e-002  5.0935999e-002  3.0228633e-002  2.0133660e-002  1.7222781e-002  4.3002512e-002  3.5640709e-003  2.9810903e-002  4.7374303e-002  9.7750270e-002  7.5895434e-002  7.6986464e-002  7.4478482e-002  8.0808755e-002  2.2115028e-001  5.8758990e-001  2.0305694e-001  6.3927801e-001  3.0679598e-001  8.6631223e-004  1.4807442e-003  7.7319109e-003  4.5312785e-002  3.4767891e-002  2.7069562e-002  2.8874350e-002  1.9874672e-003  1.7257499e-002  4.3856086e-002  1.5346956e-002  2.2363316e-002  5.1904259e-003  3.7748348e-002  1.8885985e-002  3.1612300e-001  5.1989200e-001  8.1320739e-001  7.7734578e-001  7.5831847e-001  8.0169688e-001  7.8979705e-001  7.3282090e-001  7.9336905e-001  8.1371844e-001  7.8407960e-001  7.9110157e-001  8.0620807e-001  7.7672194e-001  8.3644498e-001  7.9459195e-001  7.5871619e-001  4.2267623e-001  1.2006804e-001  2.6414673e-001  1.5889857e-001  1.9656953e-001  2.0288314e-001  2.0104684e-001  2.1317833e-001  2.4589327e-001  2.1066501e-001  2.8272526e-001  2.3248307e-001  3.6743297e-001  1.5022206e-001  1.5568375e-001  8.0531814e-001  8.5955793e-001  8.3905666e-001  7.2177322e-001  7.8987122e-001  8.2400161e-001  8.2202554e-001  7.6367386e-001  7.9729088e-001  8.3451654e-001  8.6152025e-001  8.3926909e-001  7.3896831e-001  8.3056994e-001  8.3817471e-001  4.2913999e-001  2.5543513e-001  4.1099979e-001  6.0139262e-001  6.2842245e-001  2.6374733e-001  5.3235948e-001  5.2569587e-001  2.4817468e-001  3.1690312e-001  1.9998355e-001  3.4019681e-001  1.3365607e-001  6.4328993e-001  6.9350932e-001  6.6170607e-001  6.3283325e-001  6.6718905e-001  6.7856728e-001  6.2389445e-001  6.8299171e-001  6.4745499e-001  6.5601865e-001  6.1294080e-001  6.7057850e-001  7.1228156e-001  6.9294472e-001  6.4883792e-001  6.3418132e-001  5.7969039e-001  1.5374714e-002  3.7300261e-002  2.6828223e-002  0.0000000e+000  0.0000000e+000  9.1318276e-003  7.2885813e-003  3.3566660e-002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.6080571e-002  2.2049666e-002  1.1402800e-002  0.0000000e+000  2.8573076e-002  3.1365755e-001  8.3665262e-001  1.8989519e-002  2.7169524e-001  8.3167742e-001  4.0810050e-002  2.4249473e-001  8.5698915e-001  2.5521447e-002  3.4394967e-001  8.5103262e-001  5.4267988e-003  2.5666545e-001  8.4741434e-001
  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.8591413e-002  4.6942386e-003  0.0000000e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000  2.4874544e-004  0.0000000e+000  0.0000000e+000  0.0000000e+000  7.9607109e-003  0.0000000e+000  0.0000000e+000  5.4514186e-002  4.1359078e-002  4.0629384e-002  3.8270101e-002  4.9865249e-002  2.6948780e-001  4.5575232e-001  5.4555337e-002  4.3915050e-001  1.6065873e-001  6.1782643e-003  0.0000000e+000  1.5840280e-002  4.7719757e-002  6.6999316e-002  3.9275240e-002  3.9905805e-002  1.6882601e-003  0.0000000e+000  0.0000000e+000  2.0481220e-002  2.8744916e-002  9.9656373e-003  5.3906565e-002  2.9037264e-002  2.4458900e-001  5.7732300e-001  7.7328765e-001  7.2623087e-001  7.1646987e-001  7.5428133e-001  7.3422105e-001  6.8386249e-001  7.5368241e-001  7.7415947e-001  7.4582794e-001  7.4764284e-001  7.6042033e-001  7.2707252e-001  7.9505295e-001  7.4526675e-001  7.1349232e-001  2.7867553e-001  3.4506959e-002  1.5936143e-001  7.1951296e-002  7.2060758e-002  6.7856639e-002  9.3537892e-002  9.5509912e-002  1.1914116e-001  8.9988545e-002  1.4058010e-001  1.1143330e-001  2.3486707e-001  6.0288601e-002  4.9184723e-002  7.5084089e-001  8.0688765e-001  7.8523494e-001  6.5761934e-001  7.3600832e-001  7.6701916e-001  7.6600818e-001  7.0720277e-001  7.4147919e-001  7.8073202e-001  8.1199443e-001  7.8670681e-001  6.7428861e-001  7.7672597e-001  7.8284230e-001  2.9433161e-001  1.2628890e-001  2.6324883e-001  4.6032847e-001  4.7083584e-001  1.3582068e-001  3.9409517e-001  3.9684811e-001  1.5036734e-001  1.8099121e-001  7.9014951e-002  2.0618199e-001  9.2867206e-002  5.6832041e-001  6.3584225e-001  5.8424114e-001  5.8214413e-001  6.1404422e-001  6.0586543e-001  5.5881809e-001  6.0852124e-001  5.8687487e-001  5.5951746e-001  5.1025705e-001  5.4401153e-001  5.9723203e-001  5.8603676e-001  5.7584572e-001  5.4642627e-001  5.0935572e-001  0.0000000e+000  0.0000000e+000  0.0000000e+000  7.7633468e-003  1.9200232e-002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.5751359e-002  4.2782421e-003  2.5971105e-002  0.0000000e+000  0.0000000e+000  0.0000000e+000  1.1379650e-002  0.0000000e+000  1.7942419e-001  7.5556131e-001  1.5634475e-002  1.4120949e-001  7.5003099e-001  5.6700343e-002  1.1350211e-001  7.9961718e-001  1.8129624e-002  1.9548932e-001  7.8456858e-001  8.8655178e-003  1.3152709e-001  7.6088586e-001
  3.4949666e-002  3.3067183e-002  3.1689646e-002  4.7880344e-002  3.2371235e-002  4.4364521e-002  3.4858589e-002  6.3081322e-002  2.8067164e-002  2.7881300e-002  3.7906838e-002  4.6569588e-002  3.1256594e-002  3.4719214e-002  3.7463601e-002  4.6711904e-002  3.4198306e-002  5.7446928e-002  4.6643172e-002  3.4895037e-002  5.9058372e-002  5.1919880e-002  4.2670823e-002  4.4308403e-002  5.6113792e-002  3.1380096e-001  3.0184819e-001  1.7290065e-003  3.3651114e-001  6.7841821e-002  4.7361843e-002  4.4170351e-002  6.4728366e-002  9.4479196e-002  1.3128283e-001  8.6662099e-002  8.0493993e-002  4.3950448e-002  3.5307105e-002  1.9125618e-002  5.7647402e-002  7.2964247e-002  4.5026745e-002  1.0566486e-001  8.2705036e-002  1.8190500e-001  6.3915300e-001  7.5497373e-001  6.9412402e-001  6.9190620e-001  7.2389340e-001  6.9688293e-001  6.5416480e-001  7.3552880e-001  7.5590749e-001  7.2918923e-001  7.2658438e-001  7.2729226e-001  6.9322554e-001  7.6881113e-001  7.1451050e-001  6.9065955e-001  1.7927667e-001  1.3062388e-002  1.0496282e-001  5.1180348e-002  1.9668754e-002  1.5491449e-002  4.8409534e-002  4.9474151e-002  5.9724160e-002  4.4080174e-002  6.7756730e-002  5.0727753e-002  1.5141507e-001  3.0575438e-002  1.3086420e-002  7.1083751e-001  7.6587546e-001  7.3922361e-001  6.1074261e-001  6.9463435e-001  7.1635625e-001  7.1465391e-001  6.6938200e-001  7.0077636e-001  7.4240822e-001  7.7275343e-001  7.4847207e-001  6.2853788e-001  7.3767647e-001  7.3747575e-001  1.8600202e-001  6.9702585e-002  1.6767342e-001  3.3445388e-001  3.6945965e-001  8.3513982e-002  2.7971369e-001  3.0023698e-001  1.1304560e-001  1.0636210e-001  4.2776183e-002  1.3147178e-001  8.3521661e-002  4.3528649e-001  5.7528749e-001  4.6827002e-001  4.7268707e-001  4.9871715e-001  4.8325912e-001  4.4526684e-001  4.9377524e-001  4.7408122e-001  4.4069383e-001  4.0737041e-001  4.3637034e-001  4.9478320e-001  4.8486143e-001  4.6141479e-001  4.3379825e-001  3.9125008e-001  8.9091869e-002  7.5347466e-002  7.3160733e-002  1.0621579e-001  1.0674475e-001  8.2319149e-002  8.7869706e-002  7.9484203e-002  1.1685307e-001  9.7694220e-002  1.2829355e-001  9.4522614e-002  8.4239488e-002  8.7824876e-002  1.0416121e-001  6.1520442e-002  8.2382948e-002  6.4323095e-001  8.4349555e-002  5.7495284e-002  6.5003844e-001  1.1764658e-001  4.8257928e-002  7.3260715e-001  8.9863706e-002  1.0525747e-001  7.0560340e-001  7.0656671e-002  5.3458229e-002  6.4122250e-001
  6.1881999e-002  5.8022076e-002  5.2045875e-002  7.8196921e-002  6.3435010e-002  7.0104813e-002  6.5292484e-002  9.2773376e-002  6.1305322e-002  5.7450017e-002  6.8426718e-002  7.4539511e-002  6.3958110e-002  5.8390757e-002  5.7626695e-002  7.4034505e-002  6.3039289e-002  7.8159111e-002  8.1474716e-002  6.7588783e-002  4.6701673e-002  4.6914827e-002  2.9088740e-002  2.9552785e-002  4.2337078e-002  3.1103938e-001  2.1605802e-001  0.0000000e+000  1.9924071e-001  1.4428376e-002  7.5101004e-002  7.5693085e-002  9.3616711e-002  1.2223899e-001  1.5319152e-001  1.1490161e-001  1.0599046e-001  7.3704638e-002  6.8786479e-002  3.6809585e-002  7.9467139e-002  1.0207341e-001  7.0546847e-002  1.3219373e-001  1.1343114e-001  1.3127800e-001  7.0080600e-001  7.2143571e-001  6.4652131e-001  6.4970681e-001  6.7883621e-001  6.4478520e-001  6.0650537e-001  7.0096476e-001  7.2098091e-001  6.8772946e-001  6.8383658e-001  6.7770183e-001  6.4346036e-001  7.2360770e-001  6.6936011e-001  6.5293929e-001  1.0756315e-001  0.0000000e+000  5.6040872e-002  4.0066931e-002  0.0000000e+000  0.0000000e+000  1.7575576e-002  2.6737737e-002  2.2827180e-002  2.0420408e-002  2.3294601e-002  1.1246996e-002  9.4026514e-002  8.0416906e-003  0.0000000e+000  6.4982559e-001  7.0913525e-001  6.7127587e-001  5.5792118e-001  6.3571410e-001  6.3855882e-001  6.3520881e-001  6.1681108e-001  6.4605580e-001  6.8502130e-001  7.1562796e-001  7.0074623e-001  5.8046553e-001  6.8414522e-001  6.6925807e-001  1.0457117e-001  4.5089112e-002  1.0682766e-001  2.3192347e-001  2.5683671e-001  6.4347968e-002  1.8899489e-001  2.1367943e-001  9.3346336e-002  6.7360151e-002  3.7584584e-002  8.4793076e-002  6.1981233e-002  3.4818073e-001  4.6911469e-001  4.0052327e-001  4.0206256e-001  4.1616260e-001  4.0535036e-001  3.8102911e-001  4.2612086e-001  4.0851778e-001  3.6547851e-001  3.3236211e-001  3.4425325e-001  4.0958168e-001  4.1044985e-001  3.9615740e-001  3.6666824e-001  3.2133304e-001  1.7511970e-001  1.5915752e-001  1.4892389e-001  1.8949765e-001  1.7609536e-001  1.5458447e-001  1.6563198e-001  1.6389359e-001  1.9594424e-001  1.7564249e-001  2.0516280e-001  1.8245093e-001  1.6863629e-001  1.6900822e-001  1.7680697e-001  9.7869653e-002  2.0303681e-002  4.5994001e-001  1.0804855e-001  7.0995655e-003  4.7461517e-001  1.1872068e-001  1.8063131e-003  6.0901710e-001  1.1560596e-001  2.7353320e-002  5.7126249e-001  8.5533463e-002  6.7638372e-003  4.6071993e-001
  7.9794529e-002  7.4615994e-002  6.5124317e-002  9.4342959e-002  8.3816472e-002  8.5367947e-002  8.4491945e-002  1.1044611e-001  8.6607102e-002  7.6802513e-002  8.5216410e-002  9.0414301e-002  8.6660835e-002  7.2881664e-002  7.0120164e-002  8.8089384e-002  8.2376968e-002  8.6864509e-002  1.0069535e-001  9.0850971e-002  3.6601495e-002  4.3714329e-002  2.5856410e-002  2.4819201e-002  3.0601187e-002  3.1056725e-001  1.0718429e-001  4.3824516e-002  1.2549649e-001  0.0000000e+000  1.1258180e-001  1.0789190e-001  1.1943857e-001  1.5759223e-001  1.6613810e-001  1.3431901e-001  1.3444516e-001  1.0682773e-001  1.1117052e-001  6.6244860e-002  1.0113329e-001  1.2659215e-001  1.0376490e-001  1.5539582e-001  1.3573081e-001  9.4776000e-002  7.5663200e-001  6.8872393e-001  6.0124752e-001  6.0940978e-001  6.3765537e-001  5.9368135e-001  5.5904901e-001  6.6764144e-001  6.8638781e-001  6.4699778e-001  6.4508514e-001  6.3135289e-001  5.9354134e-001  6.7932895e-001  6.2746974e-001  6.1775694e-001  6.3016097e-002  1.5881668e-003  2.5890302e-002  3.3053967e-002  9.6342321e-003  1.0311087e-002  4.5760304e-003  1.9628425e-002  9.7993166e-003  1.2750839e-002  6.9746174e-003  0.0000000e+000  5.8611271e-002  2.9697019e-003  5.9977225e-003  5.7379254e-001  6.4040615e-001  5.8708643e-001  4.9957351e-001  5.6201991e-001  5.4354401e-001  5.4014084e-001  5.5192267e-001  5.7836015e-001  6.1162688e-001  6.4378444e-001  6.4329580e-001  5.2903241e-001  6.1670575e-001  5.8579069e-001  5.6816894e-002  4.8780826e-002  8.1449454e-002  1.5775100e-001  1.7995368e-001  6.8578778e-002  1.2999286e-001  1.5278216e-001  9.0634742e-002  6.3703914e-002  5.0695268e-002  6.9937337e-002  4.6609083e-002  2.5512412e-001  3.9503187e-001  3.2081497e-001  3.4115180e-001  3.4033044e-001  3.1723177e-001  3.1299319e-001  3.4538119e-001  3.3864743e-001  2.7544559e-001  2.4823094e-001  2.5297310e-001  3.2036557e-001  3.2556072e-001  3.1620988e-001  2.8567581e-001  2.4516688e-001  2.3866294e-001  2.2426375e-001  2.0743731e-001  2.4621868e-001  2.2532482e-001  2.0451841e-001  2.2018787e-001  2.2932711e-001  2.4681081e-001  2.2913830e-001  2.5335115e-001  2.4150451e-001  2.3214901e-001  2.2506292e-001  2.2257700e-001  1.0998466e-001  0.0000000e+000  2.9411433e-001  1.0211495e-001  0.0000000e+000  2.9542822e-001  9.8958365e-002  0.0000000e+000  4.4339129e-001  1.0697241e-001  1.9291987e-003  4.1244264e-001  7.6792065e-002  0.0000000e+000  3.1730360e-001
